InspeksiID,Tanggal,Bulan,NamaBulan,BlokID,EstateKode,Estate,Wilayah,Afdeling,StatusKebun,LuasHa,UmurTanaman,SPH,JenisTanah,Topografi,Asisten,Mandor,PemeriksaEPR,LuasInspeksi_Ha,PokokSampel,BrondolanTidakTerkutip_Butir,Brondolan_ButirPerPokok,StandarBrondolan_ButirPerPokok,DeviasiBrondolan,BuahMatangTidakDipanen_Jjg,JanjangTertinggalDiTPH,JanjangTertinggal_PerHa,BuahMentahDipanen_Jjg,TangkaiPanjang_Jjg,BJR_Kg,LossesBrondolan_KgPerHaBulan,LossesJanjang_KgPerHaBulan,EstimasiLosses_KgPerHaBulan,ProduksiPotensi_KgPerHaBulan,Losses_PersenTerhadapProduksi,EstimasiLosses_Kg,EstimasiKerugian_Rp,CurahHujanBulan_mm,Status,KategoriTemuan,TindakLanjut
LP-00460,2026-02-20,2,Feb,TJL-A-018,TJL,Estate Tanjung Lestari,Kalimantan Tengah,A,Inti,29.6,7,138,Mineral,Bergelombang,Untung Sanjaya,Fajar Fauzi,Lukman Ginting,2.0,50,161,3.22,2.0,1.22,0,0,0.0,0,1,9.0,22.2,0.0,22.2,2000.0,1.11,657.7,1894487,375.2,Perhatian,Brondolan tidak terkutip,Kutip ulang + briefing mandor
LP-00461,2026-03-02,3,Mar,TJL-A-018,TJL,Estate Tanjung Lestari,Kalimantan Tengah,A,Inti,29.6,7,138,Mineral,Bergelombang,Untung Sanjaya,Fajar Fauzi,Agus Dalimunthe,2.0,25,49,1.95,2.0,-0.05,1,0,0.5,0,3,9.0,13.5,22.6,36.1,2000.0,1.8,1068.0,3145785,428.1,Sesuai Standar,Minor,Monitoring rutin
LP-00462,2026-05-06,5,Mei,TJL-A-018,TJL,Estate Tanjung Lestari,Kalimantan Tengah,A,Inti,29.6,7,138,Mineral,Bergelombang,Untung Sanjaya,Fajar Fauzi,Wardi Suhendra,2.0,30,106,3.52,2.0,1.52,0,0,0.0,1,2,9.0,24.3,0.0,24.3,2000.0,1.21,718.9,2144696,315.5,Perhatian,Brondolan tidak terkutip,Kutip ulang + briefing mandor
LP-00463,2026-02-12,2,Feb,TJL-A-019,TJL,Estate Tanjung Lestari,Kalimantan Tengah,A,Inti,29.5,13,128,Aluvial,Bergelombang,Untung Sanjaya,Fajar Fauzi,Mulyadi Kusuma,2.0,25,63,2.52,2.0,0.52,0,0,0.0,2,7,14.8,16.1,0.0,16.1,2250.0,0.72,475.8,1370558,375.2,Sesuai Standar,Minor,Monitoring rutin
LP-00464,2026-04-06,4,Apr,TJL-A-019,TJL,Estate Tanjung Lestari,Kalimantan Tengah,A,Inti,29.5,13,128,Aluvial,Bergelombang,Untung Sanjaya,Fajar Fauzi,Siti Dalimunthe,2.0,25,50,2.02,2.0,0.02,0,0,0.0,0,1,14.8,12.9,0.0,12.9,2250.0,0.57,381.4,1126561,406.5,Sesuai Standar,Minor,Monitoring rutin
LP-00465,2026-01-25,1,Jan,TJL-A-020,TJL,Estate Tanjung Lestari,Kalimantan Tengah,A,Inti,26.2,9,130,Gambut,Berbukit,Untung Sanjaya,Gilang Santoso,Wardi Hartanto,2.0,50,140,2.79,2.0,0.79,1,0,0.5,1,1,10.9,18.1,27.4,45.5,2250.0,2.02,1192.4,3445568,260.4,Sesuai Standar,Minor,Monitoring rutin
LP-00466,2026-03-07,3,Mar,TJL-A-020,TJL,Estate Tanjung Lestari,Kalimantan Tengah,A,Inti,26.2,9,130,Gambut,Berbukit,Untung Sanjaya,Gilang Santoso,Priyo Santoso,2.0,25,42,1.66,2.0,-0.34,1,0,0.5,1,1,10.9,10.8,27.4,38.2,2250.0,1.7,999.9,2945353,428.1,Sesuai Standar,Minor,Monitoring rutin
LP-00467,2026-04-20,4,Apr,TJL-A-020,TJL,Estate Tanjung Lestari,Kalimantan Tengah,A,Inti,26.2,9,130,Gambut,Berbukit,Untung Sanjaya,Gilang Santoso,Parjono Santoso,2.0,50,87,1.74,2.0,-0.26,1,0,0.5,0,5,10.9,11.3,27.4,38.7,2250.0,1.72,1013.5,2993957,406.5,Sesuai Standar,Minor,Monitoring rutin
LP-00468,2026-05-05,5,Mei,TJL-A-020,TJL,Estate Tanjung Lestari,Kalimantan Tengah,A,Inti,26.2,9,130,Gambut,Berbukit,Untung Sanjaya,Gilang Santoso,Ratna Anggara,2.0,25,63,2.52,2.0,0.52,0,0,0.0,2,2,10.9,16.4,0.0,16.4,2250.0,0.73,429.2,1280258,315.5,Sesuai Standar,Minor,Monitoring rutin
LP-00469,2026-06-26,6,Jun,TJL-A-021,TJL,Estate Tanjung Lestari,Kalimantan Tengah,A,Inti,25.2,13,140,Gambut,Datar,Untung Sanjaya,Gilang Santoso,Sri Prasetyo,2.0,25,78,3.13,2.0,1.13,1,0,0.5,1,1,14.8,21.9,36.9,58.8,2250.0,2.61,1481.4,4537887,287.6,Perhatian,Brondolan tidak terkutip,Kutip ulang + briefing mandor
LP-00470,2026-02-10,2,Feb,TJL-A-022,TJL,Estate Tanjung Lestari,Kalimantan Tengah,A,Inti,31.9,15,138,Gambut,Berbukit,Untung Sanjaya,Oki Saragih,Wahyu Tarigan,2.0,50,150,2.99,2.0,0.99,0,0,0.0,0,0,16.6,20.6,0.0,20.6,2167.0,0.95,658.1,1895858,375.2,Sesuai Standar,Minor,Monitoring rutin
LP-00471,2026-02-07,2,Feb,TJL-A-023,TJL,Estate Tanjung Lestari,Kalimantan Tengah,A,Inti,31.6,17,132,Gambut,Datar,Untung Sanjaya,Oki Saragih,Yusuf Panjaitan,2.0,30,65,2.17,2.0,0.17,1,0,0.5,0,1,18.5,14.3,46.4,60.7,2000.0,3.03,1918.0,5525216,375.2,Sesuai Standar,Minor,Monitoring rutin
LP-00472,2026-03-20,3,Mar,TJL-A-023,TJL,Estate Tanjung Lestari,Kalimantan Tengah,A,Inti,31.6,17,132,Gambut,Datar,Untung Sanjaya,Oki Saragih,Dewi Silalahi,2.0,25,78,3.12,2.0,1.12,0,0,0.0,1,2,18.5,20.6,0.0,20.6,2000.0,1.03,650.7,1916710,428.1,Perhatian,Brondolan tidak terkutip,Kutip ulang + briefing mandor
LP-00473,2026-05-15,5,Mei,TJL-A-023,TJL,Estate Tanjung Lestari,Kalimantan Tengah,A,Inti,31.6,17,132,Gambut,Datar,Untung Sanjaya,Oki Saragih,Hadi Kusuma,2.0,50,162,3.25,2.0,1.25,1,0,0.5,0,1,18.5,21.4,46.4,67.8,2000.0,3.39,2143.3,6393803,315.5,Perhatian,Brondolan tidak terkutip,Kutip ulang + briefing mandor
LP-00474,2026-05-11,5,Mei,TJL-A-024,TJL,Estate Tanjung Lestari,Kalimantan Tengah,A,Inti,30.5,19,136,Mineral,Datar,Untung Sanjaya,Fajar Fauzi,Jumadi Siregar,2.0,30,62,2.08,2.0,0.08,0,0,0.0,2,1,20.4,14.1,0.0,14.1,1833.0,0.77,431.4,1286928,315.5,Sesuai Standar,Minor,Monitoring rutin
LP-00475,2026-01-17,1,Jan,TJL-B-001,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.7,19,135,Mineral,Bergelombang,Latif Sinaga,Yuli Damanik,Untung Sudarmono,2.0,25,59,2.36,2.0,0.36,1,0,0.5,2,3,20.4,15.9,51.1,67.1,1833.0,3.66,1790.4,5173627,260.4,Sesuai Standar,Minor,Monitoring rutin
LP-00476,2026-03-18,3,Mar,TJL-B-001,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.7,19,135,Mineral,Bergelombang,Latif Sinaga,Yuli Damanik,Budi Sianturi,2.0,30,53,1.76,2.0,-0.24,0,0,0.0,0,2,20.4,11.9,0.0,11.9,1833.0,0.65,317.2,934326,428.1,Sesuai Standar,Minor,Monitoring rutin
LP-00477,2026-05-12,5,Mei,TJL-B-001,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.7,19,135,Mineral,Bergelombang,Latif Sinaga,Yuli Damanik,Endang Sianturi,2.0,30,52,1.75,2.0,-0.25,1,0,0.5,2,0,20.4,11.8,51.1,62.9,1833.0,3.43,1680.4,5013062,315.5,Sesuai Standar,Minor,Monitoring rutin
LP-00478,2026-02-13,2,Feb,TJL-B-002,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,29.1,9,128,Podsolik Merah Kuning,Bergelombang,Latif Sinaga,Rudi Ramadhan,Siti Bahari,2.0,50,86,1.71,2.0,-0.29,1,0,0.5,1,4,10.9,10.9,27.4,38.3,2250.0,1.7,1115.1,3212197,375.2,Sesuai Standar,Minor,Monitoring rutin
LP-00479,2026-05-09,5,Mei,TJL-B-002,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,29.1,9,128,Podsolik Merah Kuning,Bergelombang,Latif Sinaga,Rudi Ramadhan,Nurdin Mangunsong,2.0,50,170,3.41,2.0,1.41,0,0,0.0,0,3,10.9,21.8,0.0,21.8,2250.0,0.97,635.1,1894565,315.5,Perhatian,Brondolan tidak terkutip,Kutip ulang + briefing mandor
LP-00480,2026-03-11,3,Mar,TJL-B-003,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,25.6,14,132,Mineral,Berbukit,Latif Sinaga,Candra Suhendra,Dedi Damanik,2.0,25,75,3.0,2.0,1.0,0,0,0.0,0,3,15.7,19.8,0.0,19.8,2250.0,0.88,506.9,1493055,428.1,Sesuai Standar,Minor,Monitoring rutin
LP-00481,2026-04-14,4,Apr,TJL-B-003,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,25.6,14,132,Mineral,Berbukit,Latif Sinaga,Candra Suhendra,Yanto Anggara,2.0,30,74,2.46,2.0,0.46,0,0,0.0,2,2,15.7,16.2,0.0,16.2,2250.0,0.72,415.6,1227780,406.5,Sesuai Standar,Minor,Monitoring rutin
LP-00482,2026-05-03,5,Mei,TJL-B-003,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,25.6,14,132,Mineral,Berbukit,Latif Sinaga,Candra Suhendra,Nanda Hutapea,2.0,25,70,2.8,2.0,0.8,1,0,0.5,0,1,15.7,18.5,39.2,57.7,2250.0,2.57,1477.9,4408835,315.5,Sesuai Standar,Minor,Monitoring rutin
LP-00483,2026-06-24,6,Jun,TJL-B-003,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,25.6,14,132,Mineral,Berbukit,Latif Sinaga,Candra Suhendra,Guntur Bahari,2.0,30,51,1.71,2.0,-0.29,1,0,0.5,1,3,15.7,11.3,39.2,50.5,2250.0,2.25,1293.7,3963031,287.6,Sesuai Standar,Minor,Monitoring rutin
LP-00484,2026-02-02,2,Feb,TJL-B-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.1,16,130,Podsolik Merah Kuning,Datar,Latif Sinaga,Rudi Ramadhan,Dedi Damanik,2.0,30,98,3.25,2.0,1.25,1,0,0.5,0,2,17.6,21.1,44.0,65.1,2083.0,3.13,1699.8,4896471,375.2,Perhatian,Brondolan tidak terkutip,Kutip ulang + briefing mandor
LP-00485,2026-01-17,1,Jan,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,7,143,Aluvial,Berbukit,Latif Sinaga,Candra Suhendra,Feri Wijaya,2.0,25,45,1.81,2.0,-0.19,0,0,0.0,1,1,9.0,12.9,0.0,12.9,2000.0,0.65,365.0,1054596,260.4,Sesuai Standar,Minor,Monitoring rutin
LP-00486,2026-02-03,2,Feb,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,7,143,Aluvial,Berbukit,Latif Sinaga,Candra Suhendra,Wagimin Maulana,2.0,25,32,1.28,2.0,-0.72,0,0,0.0,1,3,9.0,9.2,0.0,9.2,2000.0,0.46,258.1,743464,375.2,Sesuai Standar,Minor,Monitoring rutin
LP-00487,2026-03-14,3,Mar,TJL-B-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,7,143,Aluvial,Berbukit,Latif Sinaga,Candra Suhendra,Wulan Mahendra,2.0,25,74,2.95,2.0,0.95,0,0,0.0,1,3,9.0,21.1,0.0,21.1,2000.0,1.05,594.8,1752056,428.1,Sesuai Standar,Minor,Monitoring rutin
LP-00488,2026-04-14,4,Apr,TJL-B-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.6,16,143,Mineral,Datar,Latif Sinaga,Rudi Ramadhan,Jumadi Ginting,2.0,25,52,2.07,2.0,0.07,0,0,0.0,2,3,17.6,14.8,0.0,14.8,2083.0,0.71,364.1,1075506,406.5,Sesuai Standar,Minor,Monitoring rutin
LP-00489,2026-06-23,6,Jun,TJL-B-007,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.4,8,130,Mineral,Berbukit,Latif Sinaga,Candra Suhendra,Eko Tampubolon,2.0,30,118,3.93,2.0,1.93,0,0,0.0,0,2,10.0,25.5,0.0,25.5,2167.0,1.18,623.3,1909336,287.6,Perhatian,Brondolan tidak terkutip,Kutip ulang + briefing mandor
LP-00490,2026-07-13,7,Jul,TJL-B-007,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.4,8,130,Mineral,Berbukit,Latif Sinaga,Candra Suhendra,Rudi Dalimunthe,2.0,30,96,3.19,2.0,1.19,0,0,0.0,0,1,10.0,20.7,0.0,20.7,2167.0,0.96,505.9,1551264,56.5,Perhatian,Brondolan tidak terkutip,Kutip ulang + briefing mandor
LP-00491,2026-01-07,1,Jan,TJL-B-008,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,31.0,15,136,Podsolik Merah Kuning,Datar,Latif Sinaga,Yuli Damanik,Latif Ramadhan,2.0,30,6,0.2,2.0,-1.8,0,0,0.0,1,3,16.6,1.4,0.0,1.4,2167.0,0.06,42.2,121829,260.4,Sesuai Standar,Minor,Monitoring rutin
LP-00492,2026-05-18,5,Mei,TJL-B-008,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,31.0,15,136,Podsolik Merah Kuning,Datar,Latif Sinaga,Yuli Damanik,Hadi Sitompul,2.0,30,78,2.59,2.0,0.59,0,0,0.0,0,3,16.6,17.6,0.0,17.6,2167.0,0.81,546.0,1628743,315.5,Sesuai Standar,Minor,Monitoring rutin
LP-00493,2026-06-25,6,Jun,TJL-B-008,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,31.0,15,136,Podsolik Merah Kuning,Datar,Latif Sinaga,Yuli Damanik,Wardi Prasetyo,2.0,30,120,4.0,2.0,2.0,0,0,0.0,0,2,16.6,27.2,0.0,27.2,2167.0,1.26,843.2,2582957,287.6,Perhatian,Brondolan tidak terkutip,Kutip ulang + briefing mandor
LP-00494,2026-07-17,7,Jul,TJL-B-008,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,31.0,15,136,Podsolik Merah Kuning,Datar,Latif Sinaga,Yuli Damanik,Nurdin Adiputra,2.0,30,92,3.08,2.0,1.08,0,0,0.0,1,2,16.6,20.9,0.0,20.9,2167.0,0.97,649.3,1990734,56.5,Perhatian,Brondolan tidak terkutip,Kutip ulang + briefing mandor
LP-00495,2026-02-10,2,Feb,TJL-B-009,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.1,15,143,Mineral,Datar,Latif Sinaga,Rudi Ramadhan,Gunawan Sinaga,2.0,50,78,1.55,2.0,-0.45,0,0,0.0,0,2,16.6,11.1,0.0,11.1,2167.0,0.51,267.1,769395,375.2,Sesuai Standar,Minor,Monitoring rutin
LP-00496,2026-03-17,3,Mar,TJL-B-009,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.1,15,143,Mineral,Datar,Latif Sinaga,Rudi Ramadhan,Wardi Mahendra,2.0,25,19,0.77,2.0,-1.23,1,0,0.5,1,1,16.6,5.5,41.6,47.1,2167.0,2.18,1135.8,3345722,428.1,Sesuai Standar,Minor,Monitoring rutin
LP-00497,2026-05-06,5,Mei,TJL-B-010,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,25.7,14,128,Gambut,Bergelombang,Latif Sinaga,Candra Suhendra,Latif Ismail,2.0,25,68,2.74,2.0,0.74,0,0,0.0,1,4,15.7,17.5,0.0,17.5,2250.0,0.78,450.7,1344454,315.5,Sesuai Standar,Minor,Monitoring rutin
LP-00498,2026-06-10,6,Jun,TJL-B-010,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,25.7,14,128,Gambut,Bergelombang,Latif Sinaga,Candra Suhendra,Guntur Santoso,2.0,50,35,0.7,2.0,-1.3,0,0,0.0,0,2,15.7,4.5,0.0,4.5,2250.0,0.2,115.1,352693,287.6,Sesuai Standar,Minor,Monitoring rutin
LP-00499,2026-02-21,2,Feb,TJL-B-011,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,13,136,Mineral,Bergelombang,Latif Sinaga,Rudi Ramadhan,Ahmad Kurniawan,2.0,25,50,2.02,2.0,0.02,1,0,0.5,0,2,14.8,13.7,36.9,50.6,2250.0,2.25,1427.2,4111393,375.2,Sesuai Standar,Minor,Monitoring rutin
LP-00500,2026-06-02,6,Jun,TJL-B-011,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,13,136,Mineral,Bergelombang,Latif Sinaga,Rudi Ramadhan,Priyo Panjaitan,2.0,30,93,3.11,2.0,1.11,1,0,0.5,0,0,14.8,21.1,36.9,58.0,2250.0,2.58,1636.2,5012287,287.6,Perhatian,Brondolan tidak terkutip,Kutip ulang + briefing mandor
LP-00501,2026-07-24,7,Jul,TJL-B-011,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.2,13,136,Mineral,Bergelombang,Latif Sinaga,Rudi Ramadhan,Priyo Prasetyo,2.0,50,190,3.79,2.0,1.79,0,0,0.0,0,3,14.8,25.8,0.0,25.8,2250.0,1.15,726.8,2228379,56.5,Perhatian,Brondolan tidak terkutip,Kutip ulang + briefing mandor
LP-00502,2026-03-25,3,Mar,TJL-B-012,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.9,13,135,Mineral,Bergelombang,Latif Sinaga,Yuli Damanik,Yuli Situmorang,2.0,25,89,3.56,2.0,1.56,0,0,0.0,2,2,14.8,24.0,0.0,24.0,2250.0,1.07,598.3,1762478,428.1,Perhatian,Brondolan tidak terkutip,Kutip ulang + briefing mandor
LP-00503,2026-04-26,4,Apr,TJL-B-012,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.9,13,135,Mineral,Bergelombang,Latif Sinaga,Yuli Damanik,Bambang Butar-butar,2.0,50,126,2.53,2.0,0.53,1,0,0.5,1,4,14.8,17.1,36.9,54.0,2250.0,2.4,1343.4,3968373,406.5,Sesuai Standar,Minor,Monitoring rutin
LP-00504,2026-05-16,5,Mei,TJL-B-012,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.9,13,135,Mineral,Bergelombang,Latif Sinaga,Yuli Damanik,Umar Sanjaya,2.0,25,54,2.14,2.0,0.14,1,0,0.5,1,1,14.8,14.4,36.9,51.3,2250.0,2.28,1277.9,3812135,315.5,Sesuai Standar,Minor,Monitoring rutin
LP-00505,2026-06-23,6,Jun,TJL-B-012,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.9,13,135,Mineral,Bergelombang,Latif Sinaga,Yuli Damanik,Nurdin Wibowo,2.0,50,122,2.44,2.0,0.44,0,0,0.0,0,3,14.8,16.5,0.0,16.5,2250.0,0.73,410.1,1256260,287.6,Sesuai Standar,Minor,Monitoring rutin
LP-00506,2026-04-16,4,Apr,TJL-B-013,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.3,11,130,Mineral,Berbukit,Latif Sinaga,Candra Suhendra,Samsul Tarigan,2.0,30,85,2.83,2.0,0.83,1,0,0.5,1,2,12.8,18.4,32.1,50.5,2333.0,2.17,1328.7,3924829,406.5,Sesuai Standar,Minor,Monitoring rutin
LP-00507,2026-05-23,5,Mei,TJL-B-013,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.3,11,130,Mineral,Berbukit,Latif Sinaga,Candra Suhendra,Wagimin Saragih,2.0,50,32,0.63,2.0,-1.37,1,0,0.5,1,3,12.8,4.1,32.1,36.2,2333.0,1.55,952.6,2841754,315.5,Sesuai Standar,Minor,Monitoring rutin
LP-00508,2026-06-16,6,Jun,TJL-B-013,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.3,11,130,Mineral,Berbukit,Latif Sinaga,Candra Suhendra,Firman Harahap,2.0,25,118,4.72,2.0,2.72,0,0,0.0,1,3,12.8,30.7,0.0,30.7,2333.0,1.31,806.9,2471711,287.6,Perhatian,Brondolan tidak terkutip,Kutip ulang + briefing mandor
LP-00509,2026-03-24,3,Mar,TJL-B-014,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.6,13,132,Mineral,Bergelombang,Latif Sinaga,Yuli Damanik,Marwan Hutapea,2.0,25,54,2.14,2.0,0.14,1,0,0.5,1,3,14.8,14.1,36.9,51.0,2250.0,2.27,1356.6,3995895,428.1,Sesuai Standar,Minor,Monitoring rutin
LP-00510,2026-04-07,4,Apr,TJL-B-014,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.6,13,132,Mineral,Bergelombang,Latif Sinaga,Yuli Damanik,Ade Simanjuntak,2.0,50,124,2.48,2.0,0.48,0,0,0.0,0,1,14.8,16.4,0.0,16.4,2250.0,0.73,435.4,1286112,406.5,Sesuai Standar,Minor,Monitoring rutin
LP-00511,2026-05-11,5,Mei,TJL-B-014,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.6,13,132,Mineral,Bergelombang,Latif Sinaga,Yuli Damanik,Lukman Nasution,2.0,25,82,3.27,2.0,1.27,0,0,0.0,0,1,14.8,21.6,0.0,21.6,2250.0,0.96,574.1,1712599,315.5,Perhatian,Brondolan tidak terkutip,Kutip ulang + briefing mandor
LP-00512,2026-06-26,6,Jun,TJL-B-014,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,26.6,13,132,Mineral,Bergelombang,Latif Sinaga,Yuli Damanik,Iwan Harahap,2.0,30,109,3.64,2.0,1.64,0,0,0.0,1,4,14.8,24.0,0.0,24.0,2250.0,1.07,639.0,1957553,287.6,Perhatian,Brondolan tidak terkutip,Kutip ulang + briefing mandor
LP-00513,2026-02-08,2,Feb,TJL-B-015,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.9,9,136,Mineral,Datar,Latif Sinaga,Candra Suhendra,Agus Firdaus,2.0,50,85,1.7,2.0,-0.3,0,0,0.0,0,3,10.9,11.6,0.0,11.6,2250.0,0.51,334.1,962389,375.2,Sesuai Standar,Minor,Monitoring rutin
LP-00514,2026-04-24,4,Apr,TJL-B-015,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,28.9,9,136,Mineral,Datar,Latif Sinaga,Candra Suhendra,Candra Sagala,2.0,30,60,2.0,2.0,0.0,0,0,0.0,1,2,10.9,13.6,0.0,13.6,2250.0,0.6,393.0,1161016,406.5,Sesuai Standar,Minor,Monitoring rutin
LP-00515,2026-02-24,2,Feb,TJL-B-016,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,30.3,14,135,Mineral,Datar,Latif Sinaga,Yuli Damanik,Rudi Butar-butar,2.0,25,59,2.35,2.0,0.35,0,0,0.0,0,2,15.7,15.9,0.0,15.9,2250.0,0.7,480.6,1384552,375.2,Sesuai Standar,Minor,Monitoring rutin
LP-00516,2026-03-07,3,Mar,TJL-B-016,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,30.3,14,135,Mineral,Datar,Latif Sinaga,Yuli Damanik,Maman Nugroho,2.0,25,54,2.17,2.0,0.17,0,0,0.0,2,2,15.7,14.6,0.0,14.6,2250.0,0.65,443.8,1307305,428.1,Sesuai Standar,Minor,Monitoring rutin
LP-00517,2026-04-16,4,Apr,TJL-B-016,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,30.3,14,135,Mineral,Datar,Latif Sinaga,Yuli Damanik,Marwan Situmorang,2.0,50,124,2.48,2.0,0.48,0,0,0.0,0,2,15.7,16.7,0.0,16.7,2250.0,0.74,507.2,1498303,406.5,Sesuai Standar,Minor,Monitoring rutin
LP-00518,2026-07-07,7,Jul,TJL-B-016,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,30.3,14,135,Mineral,Datar,Latif Sinaga,Yuli Damanik,Wardi Mahendra,2.0,50,144,2.88,2.0,0.88,0,0,0.0,1,3,15.7,19.4,0.0,19.4,2250.0,0.86,589.0,1806054,56.5,Sesuai Standar,Minor,Monitoring rutin
LP-00519,2026-01-03,1,Jan,TJL-B-017,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,31.9,14,136,Gambut,Datar,Latif Sinaga,Rudi Ramadhan,Iwan Fauzi,2.0,25,93,3.72,2.0,1.72,1,0,0.5,2,2,15.7,25.3,39.2,64.5,2250.0,2.87,2059.0,5949942,260.4,Perhatian,Brondolan tidak terkutip,Kutip ulang + briefing mandor
LP-00520,2026-05-06,5,Mei,TJL-B-017,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,31.9,14,136,Gambut,Datar,Latif Sinaga,Rudi Ramadhan,Guntur Tarigan,2.0,25,72,2.88,2.0,0.88,1,0,0.5,1,4,15.7,19.6,39.2,58.8,2250.0,2.61,1876.8,5598883,315.5,Sesuai Standar,Minor,Monitoring rutin
LP-00521,2026-01-24,1,Jan,TJL-B-018,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,25.9,16,143,Mineral,Datar,Latif Sinaga,Rudi Ramadhan,Siti Hartanto,2.0,25,64,2.56,2.0,0.56,0,0,0.0,1,4,17.6,18.3,0.0,18.3,2083.0,0.88,474.1,1369930,260.4,Sesuai Standar,Minor,Monitoring rutin
LP-00522,2026-02-05,2,Feb,TJL-B-019,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.2,14,143,Mineral,Bergelombang,Latif Sinaga,Yuli Damanik,Untung Utomo,2.0,50,136,2.73,2.0,0.73,1,0,0.5,1,4,15.7,19.5,39.2,58.8,2250.0,2.61,1422.2,4096966,375.2,Sesuai Standar,Minor,Monitoring rutin
LP-00523,2026-04-08,4,Apr,TJL-B-019,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,24.2,14,143,Mineral,Bergelombang,Latif Sinaga,Yuli Damanik,Riko Bahari,2.0,50,160,3.19,2.0,1.19,0,0,0.0,2,2,15.7,22.8,0.0,22.8,2250.0,1.01,552.0,1630473,406.5,Perhatian,Brondolan tidak terkutip,Kutip ulang + briefing mandor
LP-00524,2026-01-06,1,Jan,TJL-B-020,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,31.4,13,143,Gambut,Datar,Latif Sinaga,Rudi Ramadhan,Paiman Sembiring,2.0,50,146,2.93,2.0,0.93,0,0,0.0,1,0,14.8,20.9,0.0,20.9,2250.0,0.93,657.8,1900885,260.4,Sesuai Standar,Minor,Monitoring rutin
LP-00525,2026-02-14,2,Feb,TJL-B-020,TJL,Estate Tanjung Lestari,Kalimantan Tengah,B,Inti,31.4,13,143,Gambut,Datar,Latif Sinaga,Rudi Ramadhan,Priyo Ginting,2.0,25,42,1.67,2.0,-0.33,0,0,0.0,0,1,14.8,11.9,0.0,11.9,2250.0,0.53,374.9,1080058,375.2,Sesuai Standar,Minor,Monitoring rutin
