SortasiID,Tanggal,Bulan,NamaBulan,PKS,Wilayah,EstateKode,EstateAsal,Afdeling,StatusKebun,NoKendaraan,Supir,JumlahJanjang,Berat_Ton,JanjangMatang_Persen,JanjangMentah_Persen,JanjangLewatMatang_Persen,JanjangKosong_Persen,TangkaiPanjang_Persen,Brondolan_Kg,RestanJam,ALB_Persen,GradeTBS,Penalti_Rp,PetugasSortasi
SRT-001432,2026-06-15,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,B,Inti,KH 3626 CK,Gunawan Adiputra,448,6.77,98.3,1.0,0.1,0.6,2.1,694,13.8,3.21,A,0,Kasno Santoso
SRT-001433,2026-06-15,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,B,Inti,KH 4620 HJ,Iwan Kusuma,410,8.01,93.0,2.4,4.2,0.5,1.7,594,14.4,2.97,A,0,Imam Suhendra
SRT-001434,2026-06-15,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,B,Inti,KH 1752 AF,Latif Wibowo,404,5.61,94.9,1.2,3.5,0.4,1.8,399,18.8,3.45,B,486104,Budi Setiawan
SRT-001435,2026-06-15,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,D,Inti,KH 2490 EE,Bayu Kusuma,526,8.68,91.7,5.2,2.3,0.7,1.9,943,13.6,3.26,B,455934,Guntur Dalimunthe
SRT-001436,2026-06-15,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,F,Inti,KH 3240 HF,Jumadi Barus,466,7.46,96.0,1.9,2.1,0.0,0.9,803,15.9,3.47,A,0,Imam Damanik
SRT-001437,2026-06-15,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,B,Inti,KH 4138 BA,Wulan Barus,747,8.24,93.9,3.4,2.2,0.5,1.6,576,14.0,3.25,B,311788,Dewi Effendi
SRT-001438,2026-06-15,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,F,Inti,KH 4256 AC,Umar Ismail,707,8.46,93.9,4.3,1.8,0.0,3.5,926,9.7,3.15,B,323669,Hadi Mangunsong
SRT-001439,2026-06-16,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,B,Inti,KH 7943 DK,Riko Effendi,428,5.53,90.4,4.2,3.9,1.5,1.9,429,15.0,3.59,B,417268,Zulkifli Damanik
SRT-001440,2026-06-16,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,D,Inti,KH 9525 GK,Nanda Utomo,632,8.54,92.0,3.9,3.7,0.4,3.7,753,25.6,4.28,B,572421,Gilang Butar-butar
SRT-001441,2026-06-16,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,A,Inti,KH 2862 HA,Feri Ismail,375,5.91,92.2,2.9,3.5,1.4,1.7,364,16.2,3.2,A,0,Guntur Nasution
SRT-001442,2026-06-16,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,B,Inti,KH 2333 GJ,Endang Hutapea,672,7.6,93.5,1.9,4.3,0.4,3.0,812,11.2,3.13,A,0,Nanda Mahendra
SRT-001443,2026-06-16,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,F,Inti,KH 6769 FH,Latif Tarigan,561,7.06,92.2,2.4,4.7,0.6,3.2,631,7.4,2.36,A,0,Marni Tarigan
SRT-001444,2026-06-16,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,C,Inti,KH 7333 GG,Nanda Gunadi,570,7.95,92.1,4.7,1.8,1.3,1.4,655,17.2,3.77,B,500805,Nanda Ginting
SRT-001445,2026-06-16,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,E,Inti,KH 1169 AB,Krisna Halim,679,9.06,90.8,4.0,4.2,1.0,1.4,749,9.9,2.9,B,418900,Yohanes Saputra
SRT-001446,2026-06-16,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,A,Inti,KH 9003 FF,Bayu Ginting,413,7.11,93.8,3.0,2.3,1.0,2.6,594,15.5,3.19,A,0,Dewi Situmorang
SRT-001447,2026-06-16,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,E,Inti,KH 7899 CH,Priyo Sitompul,566,9.12,88.7,6.3,4.7,0.3,2.3,828,14.3,2.92,C,385591,Oki Wijaya
SRT-001448,2026-06-17,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,B,Inti,KH 6220 JD,Imam Bahari,514,6.68,93.8,4.0,2.0,0.2,2.0,519,19.9,3.42,B,376757,Siti Siregar
SRT-001449,2026-06-17,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,C,Inti,KH 1886 HB,Wagimin Handoko,483,8.8,92.7,4.3,1.6,1.4,2.4,888,12.1,2.81,B,400962,Zainal Sinaga
SRT-001450,2026-06-17,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,D,Inti,KH 5795 JA,Rudi Tampubolon,407,7.92,94.6,4.8,0.6,0.0,3.2,755,26.5,4.01,B,712530,Bambang Mangunsong
SRT-001451,2026-06-17,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,A,Inti,KH 7819 DD,Tarno Handoko,517,9.16,88.7,4.4,5.4,1.5,3.4,827,6.2,2.8,B,810541,Budi Gunadi
SRT-001452,2026-06-17,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,E,Inti,KH 9484 FC,Paiman Sagala,348,5.97,92.1,5.1,1.7,1.1,2.1,381,23.1,3.9,B,433800,Deni Saputra
SRT-001453,2026-06-17,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,E,Inti,KH 3198 GA,Zulkifli Prasetyo,512,7.98,92.5,4.0,3.0,0.5,2.8,661,13.0,3.16,B,455158,Agus Manurung
SRT-001454,2026-06-17,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,B,Inti,KH 4347 AB,Tono Kusuma,536,7.88,95.8,2.9,0.5,0.8,3.0,851,19.1,3.53,B,283349,Fajar Barus
SRT-001455,2026-06-17,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,B,Inti,KH 8381 KH,Zainal Barus,579,8.7,92.4,3.6,2.7,1.4,3.5,848,19.1,3.62,B,389028,Marwan Nugroho
SRT-001456,2026-06-17,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,D,Inti,KH 1252 HA,Dedi Fauzi,461,8.12,91.1,3.8,4.2,0.9,1.7,676,18.0,3.97,B,708215,Herman Damanik
SRT-001457,2026-06-17,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,B,Inti,KH 2984 JD,Ratna Tampubolon,428,5.94,93.6,3.3,2.9,0.2,2.0,629,2.0,2.19,B,470934,Wardi Sianturi
SRT-001458,2026-06-18,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,B,Inti,KH 7893 DG,Rahmat Sanjaya,482,8.01,95.1,1.3,2.2,1.4,0.0,505,15.9,3.39,A,0,Krisna Effendi
SRT-001459,2026-06-18,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,F,Inti,KH 4851 AF,Latif Ramadhan,416,7.78,93.7,2.2,4.0,0.1,1.4,779,18.6,3.22,B,510646,Siti Panjaitan
SRT-001460,2026-06-18,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,C,Inti,KH 1956 HD,Marni Simanjuntak,511,7.93,89.6,4.2,5.3,0.9,3.1,793,9.5,2.85,B,287434,Rudi Harahap
SRT-001461,2026-06-18,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,E,Inti,KH 3811 HF,Herman Hutapea,411,7.94,92.4,1.6,5.8,0.2,2.8,627,12.1,2.71,A,0,Kurnia Anggara
SRT-001462,2026-06-18,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,B,Inti,KH 3882 DE,Marwan Ramadhan,495,6.31,90.4,3.4,5.0,1.1,4.8,590,12.8,3.42,B,526025,Ade Barus
SRT-001463,2026-06-18,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,A,Inti,KH 4966 GE,Marwan Tampubolon,665,9.0,95.4,3.4,1.1,0.1,3.3,544,15.3,3.49,B,606103,Nurdin Lubis
SRT-001464,2026-06-18,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,F,Inti,KH 6485 BG,Tono Utomo,461,5.92,90.5,4.7,3.4,1.4,1.5,649,19.6,3.42,B,410674,Usman Setiawan
SRT-001465,2026-06-18,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,F,Inti,KH 3446 BA,Irwan Adiputra,682,9.17,93.4,3.1,2.9,0.5,2.6,910,16.7,3.33,B,444888,Jumadi Saputra
SRT-001466,2026-06-18,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,B,Inti,KH 9845 FE,Edi Silalahi,341,6.27,91.8,1.5,5.8,1.0,0.6,636,18.3,3.36,B,390725,Agus Saputra
SRT-001467,2026-06-18,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,A,Inti,KH 2285 GD,Fajar Mangunsong,409,6.69,90.9,3.7,5.2,0.2,2.5,487,14.2,2.83,B,466349,Umar Tarigan
SRT-001468,2026-06-18,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,A,Inti,KH 2281 JE,Nasrul Lubis,545,6.92,93.6,5.0,1.4,0.0,1.9,636,20.2,3.58,B,284437,Lukman Gunadi
SRT-001469,2026-06-19,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,F,Inti,KH 2846 FA,Jefri Sinaga,495,8.26,92.2,3.2,4.5,0.0,3.8,569,25.9,4.32,B,347068,Teguh Wijaya
SRT-001470,2026-06-19,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,B,Inti,KH 5654 JG,Bayu Ramadhan,442,7.42,88.8,4.5,5.5,1.2,2.9,678,14.5,3.41,B,586757,Deni Purba
SRT-001471,2026-06-19,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,C,Inti,KH 9685 CH,Imam Firdaus,509,8.71,92.6,2.8,3.6,1.1,2.1,843,18.6,3.62,B,616901,Rahmat Nasution
SRT-001472,2026-06-19,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,D,Inti,KH 4503 GH,Agus Saputra,488,6.76,94.8,2.4,2.2,0.7,0.0,545,7.2,2.49,A,0,Hadi Butar-butar
SRT-001473,2026-06-19,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,C,Inti,KH 2267 EH,Nanda Wibowo,382,6.56,95.8,3.7,0.3,0.2,0.5,503,17.4,3.59,B,473370,Teguh Sembiring
SRT-001474,2026-06-19,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,E,Inti,KH 4410 EH,Feri Situmorang,475,5.52,94.5,2.7,2.3,0.4,2.1,538,11.6,2.95,A,0,Samsul Harahap
SRT-001475,2026-06-19,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,B,Inti,KH 2837 FD,Gunawan Silalahi,526,6.49,94.6,2.1,2.0,1.2,2.9,504,14.0,3.48,A,0,Yuli Fauzi
SRT-001476,2026-06-19,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,C,Inti,KH 1841 HB,Hadi Yusril,606,8.19,91.2,3.3,4.4,1.2,4.3,787,14.6,3.06,B,655257,Candra Panjaitan
SRT-001477,2026-06-19,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,A,Inti,KH 5892 HB,Parjono Gunadi,330,5.69,90.1,3.7,5.1,1.1,1.1,377,7.7,2.47,B,393836,Kasno Wibowo
SRT-001478,2026-06-19,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,F,Inti,KH 7313 BD,Kurnia Prasetyo,376,5.98,95.1,1.6,2.3,0.9,1.7,530,14.0,3.33,A,0,Samsul Adiputra
SRT-001479,2026-06-20,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,E,Inti,KH 7868 EG,Candra Mangunsong,444,7.82,96.6,1.1,2.0,0.3,4.4,663,15.7,3.19,A,0,Kurnia Hartanto
SRT-001480,2026-06-20,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,B,Inti,KH 9599 BG,Krisna Ismail,488,7.6,91.0,3.1,5.5,0.5,3.7,785,11.6,2.86,B,338746,Budi Setiawan
SRT-001481,2026-06-20,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,E,Inti,KH 1318 JC,Oki Yusril,498,7.66,90.9,4.6,3.4,1.1,1.5,779,19.2,3.41,B,423880,Darto Sianturi
SRT-001482,2026-06-20,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,E,Inti,KH 7744 KA,Sri Siregar,393,5.89,90.9,2.9,4.8,1.4,4.2,546,17.8,3.44,A,0,Paiman Tarigan
SRT-001483,2026-06-20,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,D,Inti,KH 4561 JA,Bambang Firdaus,348,6.96,91.6,3.6,4.1,0.7,1.7,452,24.9,4.1,B,360024,Bambang Setiawan
SRT-001484,2026-06-20,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,F,Inti,KH 4893 AF,Tono Tampubolon,588,7.36,91.6,5.5,2.5,0.5,2.7,698,18.6,3.32,B,486013,Maman Sianturi
SRT-001485,2026-06-20,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,B,Inti,KH 5514 HA,Nurdin Rachman,279,5.59,95.2,1.9,2.7,0.2,3.6,370,26.6,4.0,B,212007,Teguh Prasetyo
SRT-001486,2026-06-20,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,D,Inti,KH 5618 DK,Rahmat Rachman,481,6.37,87.1,4.9,6.6,1.4,1.4,522,24.8,4.09,B,240311,Feri Wibowo
SRT-001487,2026-06-20,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,E,Inti,KH 5409 HC,Ratna Suhendra,670,7.38,92.1,5.0,2.3,0.6,3.5,766,16.9,3.63,B,433922,Agus Sembiring
SRT-001488,2026-06-20,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,B,Inti,KH 4757 CE,Feri Sagala,576,7.46,92.6,4.7,2.2,0.4,1.2,615,11.3,3.18,B,276260,Nurdin Effendi
SRT-001489,2026-06-20,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,D,Inti,KH 3384 KG,Umar Santoso,567,6.37,92.4,3.7,3.5,0.4,2.7,422,24.6,4.17,B,389559,Riko Dalimunthe
SRT-001490,2026-06-20,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,A,Inti,KH 1118 DE,Maman Sudarmono,461,8.29,91.6,2.9,4.4,1.1,3.4,660,22.1,4.03,B,630161,Dewi Ginting
SRT-001491,2026-06-20,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,D,Inti,KH 6152 JB,Maman Sagala,493,9.12,88.9,6.0,4.7,0.4,0.9,624,27.0,4.02,C,383714,Gilang Utomo
SRT-001492,2026-06-20,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,F,Inti,KH 7519 DK,Firman Siregar,524,8.75,92.4,3.8,3.5,0.3,1.5,848,10.4,2.51,B,689462,Budi Bahari
SRT-001493,2026-06-22,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,E,Inti,KH 1258 GH,Jumadi Kusuma,560,8.31,94.6,1.3,3.9,0.1,2.0,853,18.1,3.31,B,554811,Tono Prasetyo
SRT-001494,2026-06-22,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,E,Inti,KH 7543 KJ,Oki Suhendra,589,7.56,89.5,4.8,5.0,0.7,0.4,712,17.6,3.03,B,266312,Irwan Adiputra
SRT-001495,2026-06-22,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,A,Inti,KH 8187 AE,Darto Butar-butar,399,5.63,94.2,1.4,3.4,1.0,2.9,566,20.7,3.48,B,366070,Gilang Hartanto
SRT-001496,2026-06-22,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,E,Inti,KH 6666 DJ,Marwan Nasution,603,6.82,92.0,2.5,4.6,0.9,0.9,440,21.8,3.64,B,495497,Yusuf Ramadhan
SRT-001497,2026-06-22,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,B,Inti,KH 8481 JC,Darto Bahari,352,6.56,94.4,3.0,1.8,0.8,1.2,717,15.4,3.3,A,0,Hadi Adiputra
SRT-001498,2026-06-22,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,A,Inti,KH 8191 AK,Bambang Adiputra,440,7.05,94.2,3.2,2.1,0.5,4.1,477,14.8,3.46,B,568356,Feri Santoso
SRT-001499,2026-06-22,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,B,Inti,KH 4923 HE,Riko Wibowo,301,5.97,93.3,3.8,2.6,0.3,3.4,588,11.7,3.15,B,462261,Zainal Simanjuntak
SRT-001500,2026-06-22,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,D,Inti,KH 1537 JH,Usman Kurniawan,414,7.67,93.7,4.5,1.8,0.0,3.5,699,30.2,4.12,B,452916,Tarno Nasution
SRT-001501,2026-06-22,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,D,Inti,KH 4676 JE,Eko Pratama,466,6.05,92.0,2.7,5.0,0.3,1.7,513,10.6,2.86,A,0,Yusuf Butar-butar
SRT-001502,2026-06-22,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,B,Inti,KH 7111 GF,Kasno Ismail,507,8.84,89.5,3.6,6.4,0.4,1.7,584,12.5,3.06,B,477367,Marni Sanjaya
SRT-001503,2026-06-23,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,F,Inti,KH 4568 EJ,Imam Sudarmono,715,9.06,93.5,3.1,2.8,0.6,3.8,876,19.5,3.57,B,742495,Tono Manurung
SRT-001504,2026-06-23,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,C,Inti,KH 7716 BC,Firman Silalahi,538,8.79,89.5,4.7,4.9,0.9,3.4,701,33.7,4.9,B,528617,Darto Maulana
SRT-001505,2026-06-23,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,D,Inti,KH 8687 CK,Latif Anggara,581,8.47,90.4,3.3,6.3,0.0,3.0,809,15.0,3.26,B,388647,Zulkifli Yusril
SRT-001506,2026-06-23,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,F,Inti,KH 1731 GH,Maman Adiputra,501,7.94,96.6,2.1,0.3,1.0,3.0,782,23.1,4.17,B,385378,Feri Ismail
SRT-001507,2026-06-23,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,E,Inti,KH 8597 HD,Kurnia Lubis,680,7.93,96.4,0.0,2.7,0.9,1.3,553,16.5,3.21,A,0,Slamet Sanjaya
SRT-001508,2026-06-23,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,D,Inti,KH 5139 BG,Darto Purba,417,5.84,94.9,1.7,3.4,0.0,3.8,355,4.7,2.78,A,0,Ade Sinaga
SRT-001509,2026-06-23,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,C,Inti,KH 9918 GD,Yanto Adiputra,521,7.44,90.6,4.3,4.1,1.0,0.8,793,27.0,4.57,B,647878,Latif Halim
SRT-001510,2026-06-23,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,F,Inti,KH 2453 CH,Gunawan Ismail,432,5.68,93.6,3.5,2.9,0.0,2.1,559,17.8,3.7,B,339109,Endang Manurung
SRT-001511,2026-06-23,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,E,Inti,KH 9408 BB,Maman Adiputra,577,8.74,93.3,2.7,3.6,0.4,3.4,541,19.1,3.91,B,615413,Yohanes Siregar
SRT-001512,2026-06-23,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,D,Inti,KH 5466 DE,Nanda Nasution,486,8.74,93.8,2.6,2.6,1.0,1.4,825,22.9,3.67,B,335997,Ratna Prasetyo
SRT-001513,2026-06-24,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,A,Inti,KH 8556 DJ,Sri Bahari,544,9.17,89.7,1.0,8.7,0.6,1.6,673,21.0,3.98,B,624302,Deni Mangunsong
SRT-001514,2026-06-24,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,A,Inti,KH 7733 CB,Mulyadi Saragih,418,5.89,96.3,0.7,3.1,0.0,1.1,432,16.0,3.23,A,0,Edi Utomo
SRT-001515,2026-06-24,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,C,Inti,KH 1496 JF,Imam Anggara,305,5.6,92.3,3.9,3.1,0.8,2.8,435,12.7,2.78,B,306991,Priyo Kurniawan
SRT-001516,2026-06-24,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,B,Inti,KH 2677 CF,Maman Sudarmono,442,8.74,89.7,4.0,5.9,0.3,3.7,796,16.3,3.36,B,512182,Nurdin Wijaya
SRT-001517,2026-06-24,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,F,Inti,KH 6081 BC,Hendra Barus,605,8.85,94.2,1.8,3.3,0.7,1.5,728,10.0,3.12,A,0,Lestari Sinaga
SRT-001518,2026-06-24,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,E,Inti,KH 7321 DA,Paiman Damanik,314,5.83,91.7,3.3,4.8,0.3,3.2,472,18.8,3.56,B,380706,Jumadi Tampubolon
SRT-001519,2026-06-24,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,B,Inti,KH 8815 JF,Eko Utomo,557,9.14,90.1,1.9,6.8,1.1,0.8,613,17.5,3.69,A,0,Siti Adiputra
SRT-001520,2026-06-24,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,D,Inti,KH 7377 AE,Wardi Manurung,600,8.62,91.3,5.0,3.6,0.0,4.3,775,20.9,3.85,B,774220,Parjono Ismail
SRT-001521,2026-06-24,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,E,Inti,KH 4762 AK,Wulan Manurung,626,8.06,96.4,1.9,1.3,0.5,2.5,553,14.5,3.12,A,0,Samsul Sinaga
SRT-001522,2026-06-24,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,E,Inti,KH 8054 EC,Sri Tarigan,607,6.72,94.6,2.8,1.7,0.8,2.6,550,17.8,3.46,A,0,Wahyu Handoko
SRT-001523,2026-06-24,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,B,Inti,KH 9141 JB,Nurdin Butar-butar,314,5.6,91.8,3.4,3.7,1.1,2.4,487,20.6,4.09,B,238821,Deni Ginting
SRT-001524,2026-06-25,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,F,Inti,KH 5205 GD,Nurdin Firdaus,412,7.21,93.0,0.8,4.8,1.4,0.8,693,6.1,2.8,A,0,Tono Nasution
SRT-001525,2026-06-25,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,F,Inti,KH 3790 KD,Dedi Tampubolon,593,7.11,93.0,2.5,3.9,0.6,0.4,467,20.4,3.7,B,556091,Priyo Dalimunthe
SRT-001526,2026-06-25,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,F,Inti,KH 7918 BE,Lukman Setiawan,528,7.63,93.7,2.3,3.4,0.6,2.4,760,13.8,3.4,A,0,Untung Harahap
SRT-001527,2026-06-25,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,D,Inti,KH 7243 DG,Samsul Suhendra,486,7.71,92.2,4.2,2.8,0.8,3.1,724,25.1,3.66,B,447076,Eko Halim
SRT-001528,2026-06-25,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,BSK,Estate Bukit Sekawan,C,Inti,KH 5875 CC,Sutrisno Tarigan,428,7.69,89.6,3.5,5.6,1.3,1.4,547,20.6,3.88,B,416814,Maman Sudarmono
SRT-001529,2026-06-25,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,A,Inti,KH 9730 CH,Slamet Sembiring,488,8.37,91.4,2.7,5.2,0.6,0.2,897,28.7,4.06,B,651376,Dedi Kusuma
SRT-001530,2026-06-25,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,A,Inti,KH 9291 FG,Usman Sembiring,324,5.98,92.8,3.5,3.1,0.6,0.3,654,18.6,3.54,B,516954,Endang Wijaya
SRT-001531,2026-06-25,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,D,Inti,KH 9608 GH,Krisna Prasetyo,503,8.07,92.7,2.0,4.3,1.0,0.7,857,12.2,3.27,A,0,Nasrul Fauzi
SRT-001532,2026-06-25,6,Jun,PKS Bukit Sekawan,Kalimantan Tengah,TJL,Estate Tanjung Lestari,F,Inti,KH 6620 EC,Rudi Saputra,338,6.73,92.5,3.7,3.7,0.1,3.8,688,15.7,3.16,B,334528,Irwan Panjaitan
