PemanenID,NamaPemanen,EstateKode,Estate,Wilayah,Afdeling,Mandor,Asisten,TanggalMasuk,MasaKerjaBulan,StatusKaryawan,HancakHa
PMN-0861,Candra Sinaga,KPS,Estate Kampar Sentosa,Riau,B,Hadi Handoko,Teguh Simanjuntak,2013-05-10,161,BHL,22.0
PMN-0862,Lukman Sudarmono,KPS,Estate Kampar Sentosa,Riau,B,Feri Ramadhan,Teguh Simanjuntak,2019-09-11,83,SKU,17.0
PMN-0863,Maman Saputra,KPS,Estate Kampar Sentosa,Riau,B,Feri Ramadhan,Teguh Simanjuntak,2024-09-18,22,SKU,16.3
PMN-0864,Herman Nasution,KPS,Estate Kampar Sentosa,Riau,B,Hadi Simanjuntak,Teguh Simanjuntak,2024-11-15,20,SKU,17.0
PMN-0865,Lestari Siregar,KPS,Estate Kampar Sentosa,Riau,B,Hadi Handoko,Teguh Simanjuntak,2015-07-09,134,BHL,17.8
PMN-0866,Riko Kusuma,KPS,Estate Kampar Sentosa,Riau,B,Hadi Handoko,Teguh Simanjuntak,2012-04-23,173,SKU,15.7
PMN-0867,Oki Rachman,KPS,Estate Kampar Sentosa,Riau,B,Hadi Simanjuntak,Teguh Simanjuntak,2020-10-18,70,BHL,15.0
PMN-0868,Budi Gunadi,KPS,Estate Kampar Sentosa,Riau,B,Hadi Handoko,Teguh Simanjuntak,2013-10-19,155,SKU,14.7
PMN-0869,Siti Maulana,KPS,Estate Kampar Sentosa,Riau,B,Hadi Handoko,Teguh Simanjuntak,2013-08-16,157,BHL,25.7
PMN-0870,Umar Halim,KPS,Estate Kampar Sentosa,Riau,B,Hadi Handoko,Teguh Simanjuntak,2013-12-19,153,SKU,14.4
PMN-0871,Deni Suhendra,KPS,Estate Kampar Sentosa,Riau,B,Feri Ramadhan,Teguh Simanjuntak,2025-12-25,7,SKU,17.9
PMN-0872,Maman Mahendra,KPS,Estate Kampar Sentosa,Riau,B,Feri Ramadhan,Teguh Simanjuntak,2024-12-04,20,BHL,19.2
PMN-0873,Jefri Siregar,KPS,Estate Kampar Sentosa,Riau,B,Hadi Handoko,Teguh Simanjuntak,2024-12-13,19,SKU,14.0
PMN-0874,Untung Ramadhan,KPS,Estate Kampar Sentosa,Riau,B,Feri Ramadhan,Teguh Simanjuntak,2016-05-17,124,SKU,14.3
PMN-0875,Jefri Gunadi,KPS,Estate Kampar Sentosa,Riau,B,Hadi Handoko,Teguh Simanjuntak,2023-06-12,38,SKU,24.1
PMN-0876,Maman Maulana,KPS,Estate Kampar Sentosa,Riau,C,Endang Saragih,Guntur Dalimunthe,2016-06-22,123,BHL,25.4
PMN-0877,Lukman Saputra,KPS,Estate Kampar Sentosa,Riau,C,Feri Prasetyo,Guntur Dalimunthe,2024-05-08,27,BHL,20.5
PMN-0878,Hendra Nugroho,KPS,Estate Kampar Sentosa,Riau,C,Feri Prasetyo,Guntur Dalimunthe,2026-06-11,1,SKU,18.8
PMN-0879,Zainal Barus,KPS,Estate Kampar Sentosa,Riau,C,Feri Prasetyo,Guntur Dalimunthe,2024-03-04,29,SKU,23.6
PMN-0880,Krisna Bahari,KPS,Estate Kampar Sentosa,Riau,C,Kasno Simanjuntak,Guntur Dalimunthe,2012-02-28,175,BHL,23.8
PMN-0881,Ratna Dalimunthe,KPS,Estate Kampar Sentosa,Riau,C,Feri Prasetyo,Guntur Dalimunthe,2012-09-06,169,SKU,19.3
PMN-0882,Bambang Ramadhan,KPS,Estate Kampar Sentosa,Riau,C,Endang Saragih,Guntur Dalimunthe,2026-06-15,1,BHL,17.8
PMN-0883,Gunawan Lubis,KPS,Estate Kampar Sentosa,Riau,C,Kasno Simanjuntak,Guntur Dalimunthe,2016-02-16,127,SKU,23.9
PMN-0884,Joko Sagala,KPS,Estate Kampar Sentosa,Riau,C,Kasno Simanjuntak,Guntur Dalimunthe,2019-06-20,86,BHL,22.3
PMN-0885,Maman Harahap,KPS,Estate Kampar Sentosa,Riau,C,Kasno Simanjuntak,Guntur Dalimunthe,2024-01-13,31,SKU,23.3
PMN-0886,Budi Ramadhan,KPS,Estate Kampar Sentosa,Riau,C,Endang Saragih,Guntur Dalimunthe,2024-08-21,23,SKU,18.1
PMN-0887,Candra Nugroho,KPS,Estate Kampar Sentosa,Riau,C,Kasno Simanjuntak,Guntur Dalimunthe,2013-12-23,153,SKU,25.5
PMN-0888,Marwan Sudarmono,KPS,Estate Kampar Sentosa,Riau,C,Endang Saragih,Guntur Dalimunthe,2025-11-30,8,SKU,15.4
PMN-0889,Tarno Hutapea,KPS,Estate Kampar Sentosa,Riau,C,Kasno Simanjuntak,Guntur Dalimunthe,2017-11-24,105,SKU,21.6
PMN-0890,Ahmad Bahari,KPS,Estate Kampar Sentosa,Riau,C,Kasno Simanjuntak,Guntur Dalimunthe,2019-10-22,82,BHL,14.6
PMN-0891,Bayu Butar-butar,KPS,Estate Kampar Sentosa,Riau,C,Endang Saragih,Guntur Dalimunthe,2017-11-14,106,BHL,20.0
PMN-0892,Dedi Yusril,KPS,Estate Kampar Sentosa,Riau,C,Kasno Simanjuntak,Guntur Dalimunthe,2024-10-29,21,SKU,21.4
PMN-0893,Darto Harahap,KPS,Estate Kampar Sentosa,Riau,C,Endang Saragih,Guntur Dalimunthe,2022-01-23,55,SKU,14.7
PMN-0894,Ratna Panjaitan,KPS,Estate Kampar Sentosa,Riau,C,Kasno Simanjuntak,Guntur Dalimunthe,2017-03-14,114,SKU,16.9
PMN-0895,Irwan Adiputra,KPS,Estate Kampar Sentosa,Riau,C,Endang Saragih,Guntur Dalimunthe,2025-05-05,15,SKU,20.6
PMN-0896,Gunawan Barus,KPS,Estate Kampar Sentosa,Riau,C,Feri Prasetyo,Guntur Dalimunthe,2024-06-20,25,SKU,17.2
PMN-0897,Ahmad Santoso,KPS,Estate Kampar Sentosa,Riau,D,Bayu Silalahi,Samsul Purba,2025-01-14,18,SKU,19.6
PMN-0898,Mulyadi Ismail,KPS,Estate Kampar Sentosa,Riau,D,Bayu Silalahi,Samsul Purba,2017-11-27,105,SKU,22.0
PMN-0899,Gunawan Butar-butar,KPS,Estate Kampar Sentosa,Riau,D,Sutrisno Saragih,Samsul Purba,2026-01-26,6,BHL,23.9
PMN-0900,Agus Saragih,KPS,Estate Kampar Sentosa,Riau,D,Bayu Silalahi,Samsul Purba,2026-03-30,4,BHL,22.7
PMN-0901,Eko Mangunsong,KPS,Estate Kampar Sentosa,Riau,D,Bayu Silalahi,Samsul Purba,2026-02-07,5,SKU,19.9
PMN-0902,Umar Panjaitan,KPS,Estate Kampar Sentosa,Riau,D,Sutrisno Saragih,Samsul Purba,2018-05-07,100,SKU,25.4
PMN-0903,Lestari Maulana,KPS,Estate Kampar Sentosa,Riau,D,Wulan Barus,Samsul Purba,2013-01-23,164,SKU,22.8
PMN-0904,Ahmad Firdaus,KPS,Estate Kampar Sentosa,Riau,D,Sutrisno Saragih,Samsul Purba,2026-02-28,5,SKU,25.3
PMN-0905,Sri Suhendra,KPS,Estate Kampar Sentosa,Riau,D,Sutrisno Saragih,Samsul Purba,2026-02-09,5,SKU,24.8
PMN-0906,Dedi Wijaya,KPS,Estate Kampar Sentosa,Riau,D,Wulan Barus,Samsul Purba,2024-08-02,24,BHL,25.5
PMN-0907,Fajar Mangunsong,KPS,Estate Kampar Sentosa,Riau,D,Sutrisno Saragih,Samsul Purba,2019-07-20,85,SKU,24.6
PMN-0908,Kasno Pratama,KPS,Estate Kampar Sentosa,Riau,D,Bayu Silalahi,Samsul Purba,2022-05-10,51,SKU,15.5
PMN-0909,Gilang Bahari,KPS,Estate Kampar Sentosa,Riau,D,Bayu Silalahi,Samsul Purba,2019-02-26,90,SKU,23.3
PMN-0910,Riko Siregar,KPS,Estate Kampar Sentosa,Riau,D,Bayu Silalahi,Samsul Purba,2016-07-13,122,SKU,16.2
PMN-0911,Kasno Wijaya,KPS,Estate Kampar Sentosa,Riau,D,Sutrisno Saragih,Samsul Purba,2012-03-14,175,BHL,15.3
PMN-0912,Hadi Nugroho,KPS,Estate Kampar Sentosa,Riau,D,Bayu Silalahi,Samsul Purba,2025-10-02,10,BHL,15.1
PMN-0913,Joko Barus,KPS,Estate Kampar Sentosa,Riau,D,Wulan Barus,Samsul Purba,2025-12-11,7,SKU,24.9
PMN-0914,Rudi Sitompul,KPS,Estate Kampar Sentosa,Riau,D,Sutrisno Saragih,Samsul Purba,2015-01-12,140,BHL,21.4
PMN-0915,Ratna Lubis,KPS,Estate Kampar Sentosa,Riau,D,Bayu Silalahi,Samsul Purba,2015-11-02,130,SKU,15.7
PMN-0916,Tono Anggara,KPS,Estate Kampar Sentosa,Riau,D,Sutrisno Saragih,Samsul Purba,2021-09-21,59,BHL,17.8
PMN-0917,Lestari Mahendra,KPS,Estate Kampar Sentosa,Riau,D,Bayu Silalahi,Samsul Purba,2018-04-08,101,SKU,18.0
PMN-0918,Tarno Maulana,KPS,Estate Kampar Sentosa,Riau,D,Bayu Silalahi,Samsul Purba,2023-02-22,41,SKU,17.6
PMN-0919,Guntur Wibowo,KPS,Estate Kampar Sentosa,Riau,D,Bayu Silalahi,Samsul Purba,2018-01-05,104,BHL,19.3
PMN-0920,Riko Harahap,KPS,Estate Kampar Sentosa,Riau,D,Bayu Silalahi,Samsul Purba,2020-07-28,73,SKU,19.5
PMN-0921,Kasno Sagala,KPS,Estate Kampar Sentosa,Riau,D,Bayu Silalahi,Samsul Purba,2019-05-07,88,SKU,18.0
PMN-0922,Gilang Damanik,KPS,Estate Kampar Sentosa,Riau,E,Nanda Hartanto,Sutrisno Kurniawan,2025-10-31,9,BHL,17.7
PMN-0923,Imam Manurung,KPS,Estate Kampar Sentosa,Riau,E,Ahmad Saputra,Sutrisno Kurniawan,2025-02-15,17,SKU,24.1
PMN-0924,Siti Hutapea,KPS,Estate Kampar Sentosa,Riau,E,Ahmad Saputra,Sutrisno Kurniawan,2025-01-24,18,BHL,15.8
PMN-0925,Slamet Lubis,KPS,Estate Kampar Sentosa,Riau,E,Umar Halim,Sutrisno Kurniawan,2025-04-24,15,BHL,17.9
PMN-0926,Sri Mangunsong,KPS,Estate Kampar Sentosa,Riau,E,Umar Halim,Sutrisno Kurniawan,2012-11-30,166,BHL,14.9
PMN-0927,Samsul Adiputra,KPS,Estate Kampar Sentosa,Riau,E,Nanda Hartanto,Sutrisno Kurniawan,2012-12-17,165,SKU,16.4
PMN-0928,Kasno Prasetyo,KPS,Estate Kampar Sentosa,Riau,E,Umar Halim,Sutrisno Kurniawan,2023-03-03,41,SKU,19.6
PMN-0929,Marwan Kurniawan,KPS,Estate Kampar Sentosa,Riau,E,Umar Halim,Sutrisno Kurniawan,2018-03-10,102,SKU,18.1
PMN-0930,Zainal Barus,KPS,Estate Kampar Sentosa,Riau,E,Ahmad Saputra,Sutrisno Kurniawan,2024-11-21,20,SKU,14.3
PMN-0931,Rudi Harahap,KPS,Estate Kampar Sentosa,Riau,E,Ahmad Saputra,Sutrisno Kurniawan,2013-08-23,157,SKU,17.5
PMN-0932,Parjono Hutapea,KPS,Estate Kampar Sentosa,Riau,E,Ahmad Saputra,Sutrisno Kurniawan,2026-06-11,1,BHL,17.7
PMN-0933,Ratna Saragih,KPS,Estate Kampar Sentosa,Riau,E,Umar Halim,Sutrisno Kurniawan,2025-12-26,7,BHL,15.8
PMN-0934,Guntur Manurung,KPS,Estate Kampar Sentosa,Riau,E,Umar Halim,Sutrisno Kurniawan,2026-01-25,6,BHL,18.3
PMN-0935,Usman Saputra,KPS,Estate Kampar Sentosa,Riau,E,Nanda Hartanto,Sutrisno Kurniawan,2023-07-06,37,SKU,21.7
PMN-0936,Lukman Mahendra,KPS,Estate Kampar Sentosa,Riau,E,Nanda Hartanto,Sutrisno Kurniawan,2026-04-08,3,SKU,17.3
PMN-0937,Sri Harahap,KPS,Estate Kampar Sentosa,Riau,E,Ahmad Saputra,Sutrisno Kurniawan,2011-10-29,179,BHL,22.4
PMN-0938,Agus Saragih,KPS,Estate Kampar Sentosa,Riau,E,Ahmad Saputra,Sutrisno Kurniawan,2026-03-08,4,SKU,18.7
PMN-0939,Siti Saputra,KPS,Estate Kampar Sentosa,Riau,E,Nanda Hartanto,Sutrisno Kurniawan,2018-07-11,98,BHL,24.4
PMN-0940,Joko Ramadhan,KPS,Estate Kampar Sentosa,Riau,E,Nanda Hartanto,Sutrisno Kurniawan,2024-08-26,23,BHL,15.9
PMN-0941,Budi Handoko,KPS,Estate Kampar Sentosa,Riau,E,Nanda Hartanto,Sutrisno Kurniawan,2025-08-15,11,SKU,22.9
PMN-0942,Kurnia Wibowo,KPS,Estate Kampar Sentosa,Riau,E,Umar Halim,Sutrisno Kurniawan,2026-03-17,4,BHL,15.9
PMN-0943,Edi Tampubolon,KPS,Estate Kampar Sentosa,Riau,E,Umar Halim,Sutrisno Kurniawan,2017-02-11,115,SKU,16.5
PMN-0944,Wahyu Gunadi,KPS,Estate Kampar Sentosa,Riau,E,Ahmad Saputra,Sutrisno Kurniawan,2021-05-06,63,SKU,21.1
PMN-0945,Ahmad Wibowo,KPS,Estate Kampar Sentosa,Riau,E,Ahmad Saputra,Sutrisno Kurniawan,2014-03-13,150,SKU,16.0
PMN-0946,Nanda Ismail,KPS,Estate Kampar Sentosa,Riau,E,Ahmad Saputra,Sutrisno Kurniawan,2026-02-18,5,BHL,18.1
PMN-0947,Siti Sitompul,KPS,Estate Kampar Sentosa,Riau,F,Rahmat Panjaitan,Wardi Wijaya,2022-11-07,45,SKU,22.5
PMN-0948,Latif Pratama,KPS,Estate Kampar Sentosa,Riau,F,Wahyu Saragih,Wardi Wijaya,2025-02-27,17,SKU,22.2
PMN-0949,Agus Tampubolon,KPS,Estate Kampar Sentosa,Riau,F,Rahmat Panjaitan,Wardi Wijaya,2020-06-24,74,SKU,15.7
PMN-0950,Ahmad Dalimunthe,KPS,Estate Kampar Sentosa,Riau,F,Rahmat Panjaitan,Wardi Wijaya,2026-02-11,5,SKU,24.7
PMN-0951,Wulan Sianturi,KPS,Estate Kampar Sentosa,Riau,F,Irwan Setiawan,Wardi Wijaya,2021-12-16,56,BHL,16.2
PMN-0952,Fajar Gunadi,KPS,Estate Kampar Sentosa,Riau,F,Wahyu Saragih,Wardi Wijaya,2025-08-18,11,BHL,20.0
PMN-0953,Siti Damanik,KPS,Estate Kampar Sentosa,Riau,F,Wahyu Saragih,Wardi Wijaya,2016-09-20,120,BHL,19.8
PMN-0954,Nurdin Saputra,KPS,Estate Kampar Sentosa,Riau,F,Wahyu Saragih,Wardi Wijaya,2016-04-19,125,BHL,22.9
PMN-0955,Kasno Santoso,KPS,Estate Kampar Sentosa,Riau,F,Irwan Setiawan,Wardi Wijaya,2025-06-21,13,SKU,23.9
PMN-0956,Joko Sitompul,KPS,Estate Kampar Sentosa,Riau,F,Rahmat Panjaitan,Wardi Wijaya,2012-12-02,166,SKU,20.9
PMN-0957,Nasrul Firdaus,KPS,Estate Kampar Sentosa,Riau,F,Irwan Setiawan,Wardi Wijaya,2023-01-08,43,BHL,22.3
PMN-0958,Budi Rachman,KPS,Estate Kampar Sentosa,Riau,F,Irwan Setiawan,Wardi Wijaya,2018-06-09,99,SKU,17.4
PMN-0959,Bambang Damanik,KPS,Estate Kampar Sentosa,Riau,F,Rahmat Panjaitan,Wardi Wijaya,2026-06-08,1,SKU,16.9
PMN-0960,Zainal Setiawan,KPS,Estate Kampar Sentosa,Riau,F,Irwan Setiawan,Wardi Wijaya,2023-11-29,32,SKU,21.0
PMN-0961,Fajar Prasetyo,KPS,Estate Kampar Sentosa,Riau,F,Irwan Setiawan,Wardi Wijaya,2017-01-09,116,SKU,18.2
PMN-0962,Zainal Dalimunthe,KPS,Estate Kampar Sentosa,Riau,F,Wahyu Saragih,Wardi Wijaya,2024-07-06,25,SKU,18.0
PMN-0963,Deni Handoko,KPS,Estate Kampar Sentosa,Riau,F,Wahyu Saragih,Wardi Wijaya,2018-02-28,102,SKU,25.5
PMN-0964,Endang Tampubolon,KPS,Estate Kampar Sentosa,Riau,F,Wahyu Saragih,Wardi Wijaya,2023-04-11,40,BHL,23.0
PMN-0965,Paiman Mahendra,KPS,Estate Kampar Sentosa,Riau,F,Rahmat Panjaitan,Wardi Wijaya,2019-05-22,87,SKU,21.4
PMN-0966,Yuli Siregar,KPS,Estate Kampar Sentosa,Riau,F,Rahmat Panjaitan,Wardi Wijaya,2025-05-30,14,SKU,14.0
PMN-0967,Kurnia Halim,KPS,Estate Kampar Sentosa,Riau,F,Irwan Setiawan,Wardi Wijaya,2019-12-16,80,SKU,17.4
PMN-0968,Zainal Mahendra,KPS,Estate Kampar Sentosa,Riau,F,Rahmat Panjaitan,Wardi Wijaya,2025-02-15,17,SKU,16.8
PMN-0969,Maman Sianturi,KPS,Estate Kampar Sentosa,Riau,F,Irwan Setiawan,Wardi Wijaya,2019-07-28,85,BHL,22.0
PMN-0970,Yohanes Handoko,KPS,Estate Kampar Sentosa,Riau,F,Rahmat Panjaitan,Wardi Wijaya,2013-06-19,159,BHL,20.9
